agent_id,o_zone_id,d_zone_id,o_node_id,d_node_id,agent_type,PCE,time_period,distance,travel_time,node_sequence,time_sequence
354,7,32,11281,1285,1,1.0000,0720:28_0720:28,4.942,9.633,11281;5214;6256;5232;5219;11173;5114;11161;5103;5820;11147;5022;11124;5017;5018;1285;,0720:24;0721:23;0722:13;0722:51;0723:27;0724:33;0725:02;0725:27;0725:58;0727:02;0727:36;0727:50;0728:04;0728:40;0729:22;0730:06;
355,3,9,11159,5356,1,1.0000,0736:51_0736:51,4.137,7.837,11159;5112;5589;5114;11173;5219;5232;6256;5214;11259;5587;5174;5868;5216;5356;,0736:48;0737:15;0737:38;0738:01;0738:31;0739:36;0740:12;0740:50;0741:40;0741:53;0742:35;0743:04;0743:24;0744:16;0744:42;
356,6,41,5238,5578,1,1.0000,0731:46_0731:46,5.342,7.930,5238;5208;5209;5211;5210;11172;5112;11160;5113;11148;5736;11146;5017;5018;5436;5578;,0731:42;0732:46;0733:23;0733:55;0734:20;0735:06;0735:29;0735:46;0736:05;0736:34;0736:53;0737:13;0737:34;0738:16;0738:58;0739:42;
357,31,19,1318,1352,1,1.0000,0723:22_0723:22,2.060,3.833,1318;11160;5112;11172;5210;5211;5209;1352;,0723:18;0724:02;0724:20;0724:43;0725:29;0725:53;0726:26;0727:12;
358,17,21,1289,6253,1,1.0000,0711:56_0711:56,5.371,10.656,1289;4952;5022;11147;5820;5103;11161;5114;11173;5219;5232;6256;5214;11259;5587;5174;5868;6253;,0711:54;0712:38;0713:34;0713:47;0714:21;0715:26;0715:57;0716:22;0716:51;0717:56;0718:33;0719:11;0720:01;0720:14;0720:55;0721:25;0721:44;0722:36;
359,41,31,5578,1314,1,1.0000,0741:39_0741:39,1.968,3.247,5578;5436;5018;5017;11146;1314;,0741:36;0742:19;0743:02;0743:43;0744:04;0744:54;
360,35,19,1290,1352,1,1.0000,0749:28_0749:28,3.860,8.025,1290;4952;5022;11147;5820;5103;11161;5114;11173;5219;5232;6256;1352;,0749:24;0750:11;0751:07;0751:21;0751:55;0752:59;0753:30;0753:55;0754:25;0755:30;0756:06;0756:44;0757:30;
361,2,16,11123,11827,1,1.0000,0713:40_0713:40,1.985,3.129,11123;5017;5018;5436;11125;5440;11827;,0713:36;0714:06;0714:48;0715:30;0715:55;0716:23;0716:48;
362,1,18,5577,1286,1,1.0000,0752:31_0752:31,0.904,2.083,5577;5436;11125;1286;,0752:30;0752:49;0753:14;0754:36;
363,3,32,11159,1285,1,1.0000,0736:55_0736:55,2.494,3.872,11159;5112;11160;5113;11148;5736;11146;5017;5018;1285;,0736:54;0737:19;0737:37;0737:55;0738:24;0738:43;0739:04;0739:25;0740:06;0740:48;
364,31,11,1318,5119,1,1.0000,0752:36_0752:36,2.533,4.797,1318;11160;5112;5589;5114;5592;1;2;3;4;5;5117;11255;5118;5727;5119;,0752:36;0753:17;0753:34;0753:57;0754:21;0755:02;0755:16;0755:29;0755:43;0755:57;0756:10;0756:24;0756:38;0756:59;0757:12;0757:24;
365,1,9,5577,5356,1,1.0000,0715:35_0715:35,6.567,12.212,5577;5436;5018;5017;11124;5022;11147;5820;5103;11161;5114;11173;5219;5232;6256;5214;11259;5587;5174;5868;5216;5356;,0715:30;0715:53;0716:36;0717:18;0717:54;0718:08;0718:21;0718:55;0720:00;0720:31;0720:56;0721:25;0722:30;0723:07;0723:45;0724:42;0724:55;0725:36;0726:05;0726:25;0727:17;0727:48;
366,36,11,1299,5119,1,1.0000,0759:09_0759:09,2.572,6.035,1299;11129;5027;11150;5109;4804;5106;5117;11255;5118;5727;5119;,0759:06;0800:12;0800:26;0801:06;0801:16;0801:47;0802:20;0804:12;0804:26;0804:47;0805:00;0805:12;
367,1,41,5577,5578,1,1.0000,0717:33_0717:33,0.625,1.045,5577;5436;5578;,0717:30;0717:51;0718:36;
368,6,34,5238,1322,1,1.0000,0727:47_0727:47,2.866,4.806,5238;5208;5209;5211;5210;11172;5112;5589;1322;,0727:42;0728:48;0729:25;0729:57;0730:21;0731:07;0731:30;0731:53;0732:36;
369,2,37,11123,1353,1,1.0000,0715:24_0715:24,2.265,3.798,11123;5017;11146;5736;11148;5113;11160;5112;5589;1353;,0715:24;0715:50;0716:18;0716:38;0716:57;0717:26;0717:44;0718:02;0718:25;0719:12;
370,34,13,1319,5034,1,1.0000,0740:14_0740:14,1.775,3.265,1319;11124;5022;5524;5863;5009;5027;11129;5034;,0740:12;0740:49;0741:03;0741:23;0742:10;0742:29;0742:44;0742:58;0743:30;
371,13,22,5034,3689,1,1.0000,0755:47_0755:47,3.164,6.817,5034;11129;5027;11150;5109;4804;5106;5117;1358;3000;3001;8172;6185;5175;11507;3689;,0755:42;0756:14;0756:29;0757:12;0757:30;0758:00;0758:33;0800:25;0800:37;0800:50;0801:02;0801:15;0801:57;0802:10;0802:22;0802:36;
372,33,15,1351,4899,1,1.0000,0759:59_0759:59,5.485,9.708,1351;5209;5211;5210;11172;5112;5589;5114;11161;5103;5820;11147;5022;5524;5863;5009;5027;5010;4958;5030;4899;,0759:54;0800:42;0801:14;0801:39;0802:25;0802:48;0803:10;0803:34;0803:59;0804:30;0805:34;0806:08;0806:22;0806:42;0807:29;0807:48;0808:03;0808:35;0808:49;0809:05;0809:42;
373,3,22,11159,3689,1,1.0000,0748:31_0748:31,3.392,6.970,11159;5112;5589;5114;11173;5219;5232;11183;5215;5588;11184;11257;5175;11507;3689;,0748:30;0748:55;0749:18;0749:41;0750:11;0751:16;0751:52;0752:30;0752:54;0753:12;0753:38;0754:28;0755:00;0755:13;0755:30;
374,28,41,1359,5578,1,1.0000,0707:19_0707:19,4.934,9.474,1359;3001;3000;1358;5117;5106;4804;5109;11150;5027;5009;5863;5524;5022;4952;5440;11125;5436;5578;,0707:18;0707:40;0707:52;0708:05;0708:17;0710:09;0710:42;0711:13;0711:23;0711:53;0712:08;0712:27;0713:14;0713:34;0714:30;0715:14;0715:42;0716:07;0716:48;
375,4,16,11180,11827,1,1.0000,0737:49_0737:49,4.389,7.871,11180;5211;5210;11172;5112;5589;5114;11161;5103;5820;11147;5022;4952;5440;11827;,0737:48;0738:27;0738:51;0739:37;0740:00;0740:23;0740:46;0741:12;0741:42;0742:47;0743:21;0743:34;0744:31;0745:15;0745:42;
376,27,9,1348,5356,1,1.0000,0727:31_0727:31,3.378,6.167,1348;5210;5211;5209;5208;11261;5214;11259;5587;5174;5868;5216;5356;,0727:30;0728:15;0728:39;0729:11;0729:48;0730:10;0730:38;0730:51;0731:32;0732:02;0732:21;0733:13;0733:42;
377,35,11,1290,5119,1,1.0000,0736:21_0736:21,3.829,7.847,1290;4952;5022;5524;5863;5009;5027;11150;5109;4804;5106;5117;11255;5118;5727;5119;,0736:18;0737:04;0738:00;0738:20;0739:07;0739:26;0739:41;0740:11;0740:21;0740:52;0741:25;0743:17;0743:31;0743:52;0744:05;0744:12;
378,19,24,1352,1325,1,1.0000,0754:28_0754:28,3.487,7.826,1352;6256;5232;5219;11173;5114;5592;1;2;3;4;5;5117;11255;5118;11910;10853;1325;,0754:24;0755:11;0755:50;0756:26;0757:31;0758:01;0758:42;0758:56;0759:09;0759:30;0759:43;0759:57;0800:10;0800:24;0800:46;0801:24;0801:48;0802:18;
379,28,14,1359,5037,1,1.0000,0732:51_0732:51,3.145,6.648,1359;3001;3000;1358;5117;5106;4804;5109;11150;5027;5010;4958;5030;11128;5037;,0732:48;0733:11;0733:24;0733:36;0733:49;0735:41;0736:13;0736:44;0736:55;0737:25;0737:57;0738:11;0738:27;0738:43;0739:30;
380,3,37,11159,1353,1,1.0000,0714:43_0714:43,0.758,1.568,11159;5112;5589;1353;,0714:42;0715:07;0715:30;0716:18;
381,6,28,5238,1359,1,1.0000,0747:50_0747:50,3.397,6.458,5238;5208;11261;5214;11259;5587;5174;5868;5216;11507;5175;6185;1359;,0747:48;0748:51;0749:12;0749:41;0749:54;0750:35;0751:04;0751:24;0752:16;0752:50;0753:02;0753:14;0754:18;
382,2,20,11123,1356,1,1.0000,0707:53_0707:53,3.891,7.800,11123;5017;11124;5022;11147;5820;5103;11161;5114;11173;5219;5232;6256;1356;,0707:48;0708:20;0708:56;0709:10;0709:24;0709:57;0711:02;0711:33;0712:06;0712:35;0713:40;0714:17;0714:55;0715:42;
383,34,31,1322,1318,1,1.0000,0702:54_0702:54,0.360,1.088,1322;11160;1318;,0702:54;0703:15;0704:00;
384,3,11,11159,5119,1,1.0000,0721:06_0721:06,2.338,4.193,11159;5112;5589;5114;5592;1;2;3;4;5;5117;11255;5118;5727;5119;,0721:06;0721:30;0721:52;0722:16;0722:57;0723:11;0723:25;0723:38;0723:52;0724:06;0724:19;0724:33;0724:55;0725:07;0725:18;
385,6,37,5238,1349,1,1.0000,0720:05_0720:05,1.884,3.413,5238;5208;5209;5211;5210;1349;,0720:00;0721:05;0721:42;0722:24;0722:48;0723:30;
386,9,14,5356,5037,1,1.0000,0726:41_0726:41,4.035,8.600,5356;5216;11507;5175;6185;8172;3000;1358;5117;5106;4804;5109;11150;5027;5010;4958;5030;11128;5037;,0726:36;0727:07;0727:41;0727:53;0728:06;0728:48;0729:01;0729:24;0729:36;0731:28;0732:00;0732:31;0732:42;0733:12;0733:44;0733:58;0734:14;0734:31;0735:18;
387,18,34,1286,1319,1,1.0000,0737:25_0737:25,2.093,3.871,1286;11125;5436;5018;5017;11146;1319;,0737:24;0738:45;0739:10;0739:53;0740:34;0740:55;0741:18;
388,3,1,11159,5577,1,1.0000,0708:44_0708:44,2.949,4.259,11159;5112;11160;5113;11148;5736;11146;5017;5018;5436;5577;,0708:42;0709:08;0709:25;0709:44;0710:13;0710:32;0710:52;0711:13;0711:55;0712:37;0713:00;
389,34,28,1322,1359,1,1.0000,0733:22_0733:22,2.059,4.124,1322;5589;5114;5592;1;2;3;4;5;5117;1358;3000;3001;1359;,0733:18;0734:00;0734:24;0735:05;0735:19;0735:33;0735:46;0736:00;0736:14;0736:27;0736:40;0736:52;0737:05;0737:30;
390,25,3,1354,11159,1,1.0000,0753:39_0753:39,1.390,2.737,1354;5592;5114;5589;5112;11159;,0753:36;0754:27;0755:08;0755:32;0755:54;0756:24;
391,5,26,11282,1323,1,1.0000,0744:11_0744:11,3.164,5.408,11282;5208;5209;5211;5210;11172;5112;5589;5114;5592;1323;,0744:06;0744:38;0745:15;0745:47;0746:12;0746:58;0747:21;0747:43;0748:07;0748:48;0749:36;
392,13,11,5034,5119,1,1.0000,0734:12_0734:12,2.487,5.291,5034;11129;5027;11150;5109;4804;5106;5117;11255;5118;5727;5119;,0734:12;0734:40;0734:54;0735:24;0735:34;0736:05;0736:38;0738:30;0738:44;0739:05;0739:18;0739:30;
393,3,11,11159,5119,1,1.0000,0707:42_0707:42,2.338,4.286,11159;5112;5589;5114;5592;1;2;3;4;5;5117;11255;5118;5727;5119;,0707:42;0708:06;0708:36;0708:59;0709:41;0709:54;0710:08;0710:22;0710:35;0710:49;0711:02;0711:16;0711:38;0711:50;0712:00;
394,1,14,5577,5037,1,1.0000,0729:38_0729:38,2.288,4.058,5577;5436;11125;5440;11127;11126;5441;5861;10872;5030;11128;5037;,0729:36;0729:57;0730:22;0730:50;0731:15;0731:47;0731:59;0732:10;0732:22;0732:40;0732:57;0733:42;
395,21,13,6253,5034,1,1.0000,0716:13_0716:13,3.913,8.480,6253;5868;5216;11507;5175;6185;8172;3000;1358;5117;5106;4804;5109;11150;5027;11129;5034;,0716:12;0717:00;0717:52;0718:25;0718:38;0718:50;0719:42;0719:54;0720:06;0720:19;0722:11;0722:43;0723:14;0723:25;0723:55;0724:09;0724:42;
396,16,37,11827,1353,1,1.0000,0755:57_0755:57,3.087,6.043,11827;5440;4952;5022;11147;5820;5103;11161;5114;5589;1353;,0755:54;0756:18;0757:02;0757:59;0758:12;0758:46;0759:51;0800:21;0800:47;0801:10;0802:00;
397,6,21,5238,6253,1,1.0000,0745:00_0745:00,2.510,4.395,5238;5208;11261;5214;11259;5587;5174;5868;6253;,0745:00;0746:00;0746:22;0746:50;0747:03;0747:45;0748:14;0748:34;0749:24;
398,14,8,5037,10847,1,1.0000,0709:42_0709:42,4.091,8.397,5037;11128;5030;4958;5010;5027;11150;5109;4804;5106;5117;1358;3000;3001;8172;6185;5175;11507;5216;10847;,0709:42;0710:23;0710:40;0710:55;0711:10;0711:42;0712:11;0712:22;0712:53;0713:25;0715:17;0715:30;0715:42;0715:55;0716:07;0716:50;0717:02;0717:15;0717:48;0718:06;
399,32,21,1285,6253,1,1.0000,0720:50_0720:50,5.868,11.261,1285;5018;5017;11124;5022;11147;5820;5103;11161;5114;11173;5219;5232;6256;5214;11259;5587;5174;5868;6253;,0720:48;0721:31;0722:12;0722:49;0723:03;0723:16;0723:50;0724:55;0725:25;0725:51;0726:20;0727:25;0728:02;0728:40;0729:30;0729:43;0730:24;0730:54;0731:13;0732:06;
400,31,36,1314,1299,1,1.0000,0759:29_0759:29,2.545,5.010,1314;11146;5017;11124;5022;5524;5863;5009;5027;11129;1299;,0759:24;0800:16;0800:37;0801:13;0801:27;0801:47;0802:34;0802:53;0803:08;0803:23;0804:30;
401,2,13,11123,5034,1,1.0000,0715:20_0715:20,2.196,3.661,11123;5017;11124;5022;5524;5863;5009;5027;11129;5034;,0715:18;0715:46;0716:23;0716:37;0716:56;0717:43;0718:02;0718:17;0718:32;0719:00;
402,37,24,1353,1325,1,1.0000,0709:45_0709:45,2.383,5.034,1353;5589;5114;5592;1;2;3;4;5;5117;11255;5118;11910;10853;1325;,0709:42;0710:29;0710:53;0711:35;0711:48;0712:02;0712:15;0712:29;0712:43;0712:56;0713:10;0713:32;0713:52;0714:17;0714:48;
403,7,9,11281,5356,1,1.0000,0713:49_0713:49,2.058,3.969,11281;5214;11259;5587;5174;5868;5216;5356;,0713:48;0714:44;0714:58;0715:39;0716:08;0716:28;0717:20;0717:48;
404,11,39,5119,1404,1,1.0000,0710:53_0710:53,1.505,3.507,5119;5727;5118;10854;7210;11763;5730;8172;6185;5175;11257;1404;,0710:48;0711:00;0711:12;0711:26;0711:36;0711:47;0712:04;0712:31;0713:13;0713:25;0713:57;0714:24;
405,2,37,11123,1353,1,1.0000,0748:57_0748:57,2.265,3.647,11123;5017;11146;5736;11148;5113;11160;5112;5589;1353;,0748:54;0749:23;0749:44;0750:04;0750:23;0750:52;0751:11;0751:29;0751:51;0752:36;
406,11,24,5119,1325,1,1.0000,0709:37_0709:37,0.630,1.568,5119;5727;5118;11910;10853;1325;,0709:36;0709:44;0709:57;0710:17;0710:42;0711:12;
407,9,34,5356,1322,1,1.0000,0725:54_0725:54,3.859,7.696,5356;5216;5868;5174;5587;11259;5214;6256;5232;5219;11173;5114;5589;1322;,0725:54;0726:19;0727:11;0727:31;0728:00;0728:42;0728:55;0729:45;0730:23;0730:59;0732:04;0732:34;0732:57;0733:36;
408,5,3,11282,11159,1,1.0000,0717:32_0717:32,2.280,3.556,11282;5208;5209;5211;5210;11172;5112;11159;,0717:30;0718:00;0718:36;0719:08;0719:33;0720:19;0720:42;0721:06;
409,12,22,11151,3689,1,1.0000,0725:01_0725:01,2.614,5.577,11151;5109;4804;5106;5117;1358;3000;3001;8172;6185;5175;11507;3689;,0725:00;0725:28;0725:59;0726:31;0728:23;0728:36;0728:48;0729:01;0729:13;0729:55;0730:08;0730:20;0730:36;
410,41,3,5578,11159,1,1.0000,0733:46_0733:46,3.200,4.731,5578;5436;5018;5017;11146;5736;11148;5113;11160;5112;11159;,0733:42;0734:26;0735:08;0735:50;0736:18;0736:38;0736:57;0737:26;0737:44;0738:02;0738:30;
411,32,1,1285,5577,1,1.0000,0758:46_0758:46,0.932,1.720,1285;5018;5436;5577;,0758:42;0759:27;0800:10;0800:30;
412,3,21,11159,6253,1,1.0000,0744:22_0744:22,3.894,7.324,11159;5112;5589;5114;11173;5219;5232;6256;5214;11259;5587;5174;5868;6253;,0744:18;0744:46;0745:08;0745:32;0746:01;0747:07;0747:43;0748:21;0749:11;0749:24;0750:05;0750:35;0750:54;0751:42;
413,1,37,5577,1353,1,1.0000,0726:31_0726:31,3.195,4.975,5577;5436;5018;5017;11146;5736;11148;5113;11160;5112;5589;1353;,0726:30;0726:50;0727:32;0728:14;0728:35;0728:55;0729:14;0729:43;0730:02;0730:20;0730:42;0731:30;
414,33,37,1351,1349,1,1.0000,0702:39_0702:39,1.096,2.345,1351;5209;5211;5210;1349;,0702:36;0703:22;0703:54;0704:19;0705:00;
415,41,21,5578,6253,1,1.0000,0736:03_0736:03,6.574,12.439,5578;5436;5018;5017;11124;5022;11147;5820;5103;11161;5114;11173;5219;5232;6256;5214;11259;5587;5174;5868;6253;,0736:00;0736:44;0737:26;0738:08;0738:44;0739:06;0739:30;0740:03;0741:08;0741:39;0742:04;0742:42;0743:54;0744:30;0745:08;0745:58;0746:11;0746:52;0747:22;0747:41;0748:30;
416,28,23,1359,1361,1,1.0000,0738:23_0738:23,1.102,2.913,1359;6185;5175;5729;5728;1361;,0738:18;0739:24;0739:37;0740:04;0740:44;0741:18;
417,3,37,11159,1353,1,1.0000,0730:52_0730:52,0.758,1.526,11159;5112;5589;1353;,0730:48;0731:16;0731:38;0732:24;
418,17,11,1289,5119,1,1.0000,0709:24_0709:24,3.820,8.093,1289;4952;5022;5524;5863;5009;5027;11150;5109;4804;5106;5117;11255;5118;5727;5119;,0709:24;0710:06;0711:02;0711:22;0712:18;0712:37;0712:52;0713:21;0713:32;0714:03;0714:35;0716:27;0716:48;0717:09;0717:22;0717:30;
419,3,24,11159,1325,1,1.0000,0736:37_0736:37,2.628,5.080,11159;5112;5589;5114;5592;1;2;3;4;5;5117;11255;5118;11910;10853;1325;,0736:36;0737:00;0737:23;0737:47;0738:28;0738:42;0738:55;0739:09;0739:23;0739:36;0739:50;0740:04;0740:25;0740:46;0741:11;0741:42;
420,2,24,11123,1325,1,1.0000,0724:47_0724:47,4.133,8.614,11123;5017;11124;5022;5524;5863;5009;5027;11150;5109;4804;5106;5117;11255;5118;11910;10853;1325;,0724:42;0725:13;0725:49;0726:03;0726:23;0727:10;0727:29;0727:44;0728:24;0728:34;0729:05;0729:38;0731:30;0731:44;0732:05;0732:25;0732:50;0733:24;
421,3,41,11159,5578,1,1.0000,0746:35_0746:35,3.200,4.604,11159;5112;11160;5113;11148;5736;11146;5017;5018;5436;5578;,0746:30;0746:59;0747:17;0747:35;0748:04;0748:23;0748:44;0749:05;0749:46;0750:29;0751:12;
422,17,24,1289,1325,1,1.0000,0752:59_0752:59,4.110,9.510,1289;4952;5022;5524;5863;5009;5027;11150;5109;4804;5106;5117;11255;5118;11910;10853;1325;,0752:54;0753:40;0754:37;0754:57;0755:44;0756:12;0756:27;0757:12;0757:22;0757:53;0758:26;0800:18;0800:32;0801:00;0801:36;0802:00;0802:30;
423,34,41,1319,5578,1,1.0000,0715:09_0715:09,2.012,3.347,1319;11124;5017;5018;5436;5578;,0715:06;0715:44;0716:20;0717:02;0717:44;0718:30;
424,9,6,5356,5238,1,1.0000,0726:53_0726:53,2.754,4.916,5356;5216;5868;5174;5587;11259;5214;11261;5208;5238;,0726:48;0727:18;0728:10;0728:30;0728:59;0729:40;0729:53;0730:22;0730:43;0731:48;
425,28,9,1359,5356,1,1.0000,0759:50_0759:50,1.028,2.458,1359;6185;5175;11507;5216;5356;,0759:48;0800:51;0801:04;0801:16;0801:50;0802:18;
426,41,34,5578,1319,1,1.0000,0731:20_0731:20,1.813,2.856,5578;5436;5018;5017;11146;1319;,0731:18;0732:01;0732:43;0733:25;0733:46;0734:12;
427,12,34,11151,1319,1,1.0000,0758:23_0758:23,1.770,3.600,11151;5109;11150;5027;5009;5863;5524;5022;11147;1319;,0758:18;0758:50;0759:01;0759:31;0759:46;0800:05;0800:52;0801:12;0801:36;0802:00;
428,34,19,1322,1352,1,1.0000,0729:46_0729:46,2.077,3.918,1322;5589;5112;11172;5210;5211;5209;1352;,0729:42;0730:25;0730:47;0731:10;0731:56;0732:21;0732:53;0733:42;
429,25,19,1355,1352,1,1.0000,0739:17_0739:17,1.087,2.708,1355;5219;5232;6256;1352;,0739:12;0739:57;0740:33;0741:11;0742:00;
430,25,24,1354,1325,1,1.0000,0747:07_0747:07,1.764,3.977,1354;5592;1;2;3;4;5;5117;11255;5118;11910;10853;1325;,0747:06;0747:54;0748:08;0748:21;0748:35;0748:49;0749:02;0749:16;0749:30;0749:51;0750:12;0750:37;0751:06;
431,31,11,1318,5119,1,1.0000,0727:18_0727:18,2.533,4.791,1318;11160;5112;5589;5114;5592;1;2;3;4;5;5117;11255;5118;5727;5119;,0727:18;0727:59;0728:17;0728:39;0729:03;0729:45;0729:58;0730:12;0730:25;0730:39;0730:53;0731:06;0731:20;0731:42;0731:54;0732:06;
432,5,21,11282,6253,1,1.0000,0723:47_0723:47,2.136,3.805,11282;5208;11261;5214;11259;5587;5174;5868;6253;,0723:42;0724:15;0724:36;0725:05;0725:18;0725:59;0726:28;0726:48;0727:36;
433,25,28,1355,1359,1,1.0000,0708:59_0708:59,1.834,4.611,1355;11183;5215;5588;11184;11257;5175;6185;1359;,0708:54;0709:49;0710:14;0710:32;0710:57;0711:48;0712:19;0712:32;0713:36;
434,34,11,1322,5119,1,1.0000,0728:05_0728:05,2.059,4.111,1322;5589;5114;5592;1;2;3;4;5;5117;11255;5118;5727;5119;,0728:00;0728:43;0729:07;0729:48;0730:02;0730:15;0730:36;0730:49;0731:03;0731:16;0731:30;0731:52;0732:04;0732:12;
435,31,21,1318,6253,1,1.0000,0759:54_0759:54,4.089,7.996,1318;11160;5112;5589;5114;11173;5219;5232;6256;5214;11259;5587;5174;5868;6253;,0759:54;0800:35;0800:52;0801:15;0801:39;0802:08;0803:13;0803:50;0804:28;0805:18;0805:31;0806:12;0806:42;0807:01;0807:54;
436,14,16,5037,11827,1,1.0000,0742:20_0742:20,1.763,3.261,5037;11128;5030;10872;5861;5441;11126;11127;5440;11827;,0742:18;0743:01;0743:18;0743:36;0743:48;0743:59;0744:11;0744:42;0745:08;0745:36;
437,21,41,6253,5578,1,1.0000,0750:03_0750:03,6.485,12.638,6253;5868;5174;5587;11259;5214;6256;5232;5219;11173;5114;11161;5103;5820;11147;5022;4952;5440;11125;5436;5578;,0750:00;0751:00;0751:19;0751:49;0752:30;0752:43;0753:33;0754:11;0754:47;0755:52;0756:22;0757:00;0757:30;0758:35;0759:09;0759:22;0800:18;0801:02;0801:30;0801:55;0802:42;
438,27,18,1346,1286,1,1.0000,0741:15_0741:15,3.723,6.439,1346;11172;5112;11160;5113;11148;5736;11146;5017;5018;5436;11125;1286;,0741:12;0741:58;0742:21;0742:39;0742:57;0743:26;0743:45;0744:06;0744:27;0745:09;0745:51;0746:16;0747:42;
439,16,13,11827,5034,1,1.0000,0713:32_0713:32,2.512,4.467,11827;5440;4952;5022;5524;5863;5009;5027;11129;5034;,0713:30;0713:53;0714:37;0715:33;0715:53;0716:40;0716:59;0717:14;0717:28;0718:00;
440,19,14,1352,5037,1,1.0000,0724:09_0724:09,5.196,10.241,1352;6256;5232;5219;11173;5114;11161;5103;5820;11147;5022;5524;5863;5009;5027;5010;4958;5030;11128;5037;,0724:06;0724:53;0725:31;0726:07;0727:12;0727:42;0728:07;0728:48;0729:52;0730:26;0730:39;0730:59;0731:46;0732:05;0732:20;0732:53;0733:07;0733:23;0733:39;0734:24;
441,20,41,1356,5578,1,1.0000,0738:44_0738:44,4.983,9.958,1356;6256;5232;5219;11173;5114;11161;5103;5820;11147;5022;4952;5440;11125;5436;5578;,0738:42;0739:30;0740:09;0740:45;0741:50;0742:20;0742:45;0743:30;0744:34;0745:08;0745:21;0746:18;0747:02;0747:30;0747:55;0748:42;
442,24,16,1325,11827,1,1.0000,0756:24_0756:24,3.663,7.388,1325;10853;6270;6273;10851;10852;5106;4804;5109;11150;5027;5009;5863;5524;5022;4952;5440;11827;,0756:24;0756:53;0757:08;0757:36;0757:43;0758:11;0758:19;0758:52;0759:23;0759:34;0800:03;0800:18;0800:37;0801:24;0801:44;0802:40;0803:24;0803:48;
443,3,17,11159,1289,1,1.0000,0708:39_0708:39,2.518,3.948,11159;5112;11160;5113;11148;5736;11146;5017;5018;1289;,0708:36;0709:02;0709:20;0709:38;0710:07;0710:27;0710:47;0711:08;0711:50;0712:36;
444,41,24,5578,1325,1,1.0000,0726:33_0726:33,5.313,10.244,5578;5436;5018;5017;11124;5022;5524;5863;5009;5027;11150;5109;4804;5106;5117;11255;5118;11910;10853;1325;,0726:30;0727:13;0727:56;0728:37;0729:14;0729:28;0729:48;0730:35;0730:54;0731:09;0731:48;0731:58;0732:29;0733:02;0734:54;0735:08;0735:29;0735:49;0736:14;0736:48;
445,14,21,5037,6253,1,1.0000,0702:50_0702:50,4.693,9.856,5037;11128;5030;4958;5010;5027;11150;5109;4804;5106;5117;1358;3000;3001;8172;6185;5175;11507;5216;5868;6253;,0702:48;0703:31;0703:48;0704:04;0704:18;0704:50;0705:20;0705:31;0706:01;0706:34;0708:26;0708:38;0708:51;0709:03;0709:16;0709:58;0710:11;0710:23;0710:57;0711:49;0712:42;
446,28,15,1359,4899,1,1.0000,0712:08_0712:08,2.939,6.162,1359;3001;3000;1358;5117;5106;4804;5109;11150;5027;5010;4958;5030;4899;,0712:06;0712:29;0712:41;0712:53;0713:06;0714:58;0715:30;0716:01;0716:12;0716:42;0717:14;0717:28;0717:44;0718:18;
447,37,16,1353,11827,1,1.0000,0743:41_0743:41,3.086,6.016,1353;5589;5114;11161;5103;5820;11147;5022;4952;5440;11827;,0743:36;0744:25;0744:48;0745:13;0745:44;0746:49;0747:23;0747:36;0748:32;0749:16;0749:42;
448,41,37,5578,1353,1,1.0000,0749:07_0749:07,3.445,5.281,5578;5436;5018;5017;11146;5736;11148;5113;11160;5112;5589;1353;,0749:06;0749:47;0750:29;0751:11;0751:32;0751:53;0752:12;0752:41;0752:59;0753:17;0753:39;0754:24;
449,21,34,6253,1322,1,1.0000,0743:54_0743:54,3.615,7.387,6253;5868;5174;5587;11259;5214;6256;5232;5219;11173;5114;5589;1322;,0743:54;0744:48;0745:07;0745:37;0746:18;0746:31;0747:21;0747:59;0748:35;0749:40;0750:10;0750:33;0751:18;
450,1,28,5577,1359,1,1.0000,0718:15_0718:15,4.773,9.035,5577;5436;5018;5017;11124;5022;5524;5863;5009;5027;11150;5109;4804;5106;5117;1358;3000;3001;1359;,0718:12;0718:34;0719:17;0719:58;0720:35;0720:49;0721:18;0722:04;0722:24;0722:39;0723:08;0723:19;0723:50;0724:22;0726:14;0726:27;0726:39;0726:52;0727:18;
451,7,21,11281,6253,1,1.0000,0725:32_0725:32,1.815,3.457,11281;5214;11259;5587;5174;5868;6253;,0725:30;0726:27;0726:40;0727:21;0727:51;0728:10;0729:00;
452,11,1,5119,5577,1,1.0000,0710:32_0710:32,4.684,9.055,5119;5727;5118;11255;5117;5106;4804;5109;11150;5027;5009;5863;5524;5022;4952;5440;11125;5436;5577;,0710:30;0710:39;0710:51;0711:13;0711:27;0713:19;0713:51;0714:22;0714:33;0715:02;0715:18;0715:37;0716:24;0716:43;0717:40;0718:24;0718:52;0719:17;0719:36;
453,32,14,1285,5037,1,1.0000,0734:26_0734:26,2.846,5.155,1285;5018;5436;11125;5440;11127;11126;5441;5861;10872;5030;11128;5037;,0734:24;0735:07;0735:49;0736:15;0736:42;0737:08;0737:40;0737:52;0738:03;0738:15;0738:33;0738:50;0739:36;
454,6,32,5238,1285,1,1.0000,0753:43_0753:43,4.636,7.273,5238;5208;5209;5211;5210;11172;5112;11160;5113;11148;5736;11146;5017;5018;1285;,0753:42;0754:44;0755:21;0755:53;0756:17;0757:03;0757:26;0757:44;0758:02;0758:31;0758:50;0759:11;0759:32;0800:13;0801:00;
