name,road_link_id,from_node_id,to_node_id,facility_type,link_type,dir_flag,length,lanes,free_speed,capacity,geometry
THAYER RD,103559,103559,103980,Arterial,7,1,5290,1,39,1560,"LINESTRING (1549866.320000 1056413.314000 ,1549735.874000 1051124.493000 )"
,103560,103560,487,Highway,3,1,1131,1,41,1800,"LINESTRING (1549929.817000 1061652.277000 ,1549944.505000 1062783.599000 )"
THAYER RD,103560,103560,103559,Arterial,7,1,5239,1,39,1618,"LINESTRING (1549929.817000 1061652.277000 ,1549866.320000 1056413.314000 )"
COLUMBUS GROV,103561,103561,103555,Arterial,7,1,5318,1,46,1618,"LINESTRING (1570723.507000 1056495.522000 ,1576041.819000 1056523.995000 )"
PHILLIPS RD,103561,103561,103562,Arterial,7,1,2644,1,39,1502,"LINESTRING (1570723.507000 1056495.522000 ,1570751.250000 1059139.840000 )"
COLUMBUS GROV,103561,103561,104191,Arterial,7,1,2643,1,44,1800,"LINESTRING (1570723.507000 1056495.522000 ,1568080.134000 1056483.462000 )"
PHILLIPS RD,103561,103561,104359,Arterial,7,1,5302,1,41,1560,"LINESTRING (1570723.507000 1056495.522000 ,1570682.475000 1051193.208000 )"
AUGSBURGER RD,103562,103562,103556,Arterial,7,1,5309,1,37,1800,"LINESTRING (1570751.250000 1059139.840000 ,1576060.237000 1059173.923000 )"
PHILLIPS RD,103562,103562,103561,Arterial,7,1,2644,1,39,1618,"LINESTRING (1570751.250000 1059139.840000 ,1570723.507000 1056495.522000 )"
PHILLIPS RD,103562,103562,104385,Arterial,7,1,3530,1,39,1800,"LINESTRING (1570751.250000 1059139.840000 ,1570986.556000 1062662.214000 )"
,103563,103563,368,HOT,9,1,1247,1,25,1800,"LINESTRING (1556285.474000 971836.438000 ,1556414.651000 970595.688000 )"
MADDEN RD,103563,103563,104116,Arterial,7,1,4139,1,39,1618,"LINESTRING (1556285.474000 971836.438000 ,1552145.853000 971857.500000 )"
MADDEN RD,103563,103563,104121,Arterial,7,1,2734,1,39,1734,"LINESTRING (1556285.474000 971836.438000 ,1559020.128000 971798.188000 )"
SR-65,103564,103564,103565,Highway,3,1,1251,1,53,1618,"LINESTRING (1533221.933000 1057956.537000 ,1533538.702000 1059166.995000 )"
SR-65,103564,103564,104084,Highway,3,1,1279,1,55,1618,"LINESTRING (1533221.933000 1057956.537000 ,1533204.600000 1056676.711000 )"
SR-65,103565,103565,103564,Highway,3,1,1251,1,53,1734,"LINESTRING (1533538.702000 1059166.995000 ,1533221.933000 1057956.537000 )"
BEGG RD,103565,103565,104379,Arterial,7,1,2443,1,10,1560,"LINESTRING (1533538.702000 1059166.995000 ,1535982.262000 1059132.564000 )"
SR-65,103565,103565,104382,Highway,3,1,1963,1,53,1481,"LINESTRING (1533538.702000 1059166.995000 ,1534040.822000 1061065.331000 )"
ELM,103566,103566,100753,Arterial,7,1,551,1,27,1618,"LINESTRING (1584022.000000 1057326.000000 ,1584378.000000 1056905.000000 )"
MAIN ST,103566,103566,103528,Arterial,7,1,341,1,26,1421,"LINESTRING (1584022.000000 1057326.000000 ,1584258.444000 1057572.775000 )"
ELM,103566,103566,103943,Arterial,7,1,599,1,27,1800,"LINESTRING (1584022.000000 1057326.000000 ,1583624.825000 1057774.753000 )"
MAIN ST,103566,103566,104408,Arterial,7,1,555,1,28,1548,"LINESTRING (1584022.000000 1057326.000000 ,1583617.000000 1056946.000000 )"
SEARFOSS RD,103567,103567,103545,Arterial,7,1,5168,1,39,1618,"LINESTRING (1560174.981000 1056489.741000 ,1555007.293000 1056378.318000 )"
COLUMBUS GROV,103567,103567,103553,Arterial,7,1,5253,1,46,1800,"LINESTRING (1560174.981000 1056489.741000 ,1565428.729000 1056471.447000 )"
SR-696,103567,103567,103568,Arterial,7,1,5163,1,47,1800,"LINESTRING (1560174.981000 1056489.741000 ,1560280.142000 1061652.199000 )"
SR-696,103567,103567,104171,Arterial,7,1,5329,1,47,1800,"LINESTRING (1560174.981000 1056489.741000 ,1560135.424000 1051160.777000 )"
,103568,103568,324,HOT,9,1,4111,1,25,1800,"LINESTRING (1560280.142000 1061652.199000 ,1556172.612000 1061821.284000 )"
,103568,103568,325,HOT,9,1,5109,1,25,1800,"LINESTRING (1560280.142000 1061652.199000 ,1565379.180000 1061971.391000 )"
SR-696,103568,103568,103567,Arterial,7,1,5163,1,47,1676,"LINESTRING (1560280.142000 1061652.199000 ,1560174.981000 1056489.741000 )"
SR-696,103568,103568,104387,Arterial,7,1,5317,1,47,1800,"LINESTRING (1560280.142000 1061652.199000 ,1560435.899000 1066967.332000 )"
STATE,103569,103569,103694,Highway,3,1,652,1,26,1676,"LINESTRING (1456706.761000 1042336.277000 ,1456716.093000 1041684.063000 )"
,103569,103569,103700,Highway,3,1,391,2,35,1421,"LINESTRING (1456706.761000 1042336.277000 ,1457098.349000 1042329.120000 )"
,103569,103569,103909,Arterial,7,1,606,1,53,1548,"LINESTRING (1456706.761000 1042336.277000 ,1456100.901000 1042353.011000 )"
STATE,103569,103569,103910,Highway,3,1,1088,1,51,1734,"LINESTRING (1456706.761000 1042336.277000 ,1456612.764000 1043420.355000 )"
COLUMBUS GROV,103570,103570,103554,Arterial,7,1,2479,1,46,1618,"LINESTRING (1581316.108000 1056564.178000 ,1578836.409000 1056545.464000 )"
BENTLEY RD,103570,103570,103938,Arterial,7,1,1497,1,26,1618,"LINESTRING (1581316.108000 1056564.178000 ,1581316.108000 1058061.355000 )"
COLUMBUS GROV,103570,103570,103944,Arterial,7,1,1225,1,29,1421,"LINESTRING (1581316.108000 1056564.178000 ,1582537.242000 1056465.926000 )"
KIBLER,103570,103570,103947,Arterial,7,1,957,1,33,1734,"LINESTRING (1581316.108000 1056564.178000 ,1581654.775000 1055668.166000 )"
ELM,103571,103571,100754,Arterial,7,1,1072,1,31,1421,"LINESTRING (1581316.108000 1059240.381000 ,1582388.000000 1059219.000000 )"
AUGSBURGER RD,103571,103571,103925,Arterial,7,1,2082,1,37,1560,"LINESTRING (1581316.108000 1059240.381000 ,1579233.669000 1059206.926000 )"
BENTLEY RD,103571,103571,103926,Arterial,7,1,1182,1,39,1800,"LINESTRING (1581316.108000 1059240.381000 ,1581309.745000 1060422.722000 )"
BENTLEY RD,103571,103571,103938,Arterial,7,1,1179,1,26,1618,"LINESTRING (1581316.108000 1059240.381000 ,1581316.108000 1058061.355000 )"
,103572,103572,452,Highway,3,1,1930,1,41,1800,"LINESTRING (1442482.991000 988835.188000 ,1440552.679000 988790.875000 )"
KOLTER RD,103572,103572,103652,Arterial,7,1,5303,1,39,1618,"LINESTRING (1442482.991000 988835.188000 ,1447785.542000 988732.000000 )"
,103574,103574,245,HOT,9,1,2966,1,25,1800,"LINESTRING (1453629.682000 1021725.630000 ,1456595.741000 1021769.899000 )"
ACADIA RD,103574,103574,103750,Arterial,7,1,3888,1,41,1618,"LINESTRING (1453629.682000 1021725.630000 ,1453702.914000 1025613.875000 )"
ACADIA RD,103574,103574,103754,Arterial,7,1,4054,1,41,1481,"LINESTRING (1453629.682000 1021725.630000 ,1453579.815000 1017671.039000 )"
,103575,103575,456,Highway,3,1,1489,1,41,1800,"LINESTRING (1443219.923000 1031240.854000 ,1441730.922000 1031245.625000 )"
STATE RD,103575,103575,103756,Arterial,7,1,2593,1,37,1560,"LINESTRING (1443219.923000 1031240.854000 ,1445812.738000 1031197.435000 )"
,103576,103576,455,Highway,3,1,1613,1,41,1800,"LINESTRING (1443134.979000 1025867.615000 ,1441521.711000 1025865.924000 )"
LANDECK RD,103576,103576,103753,Arterial,7,1,2615,1,39,1618,"LINESTRING (1443134.979000 1025867.615000 ,1445749.678000 1025824.106000 )"
,103577,103577,453,Highway,3,1,2151,1,41,1800,"LINESTRING (1442567.190000 994149.812000 ,1440418.787000 994272.750000 )"
SR-117,103577,103577,103688,Arterial,7,1,2649,1,46,1481,"LINESTRING (1442567.190000 994149.812000 ,1445215.995000 994093.188000 )"
,103578,103578,297,HOT,9,1,1520,1,25,1800,"LINESTRING (1507168.114000 1032986.755000 ,1508688.540000 1032986.755000 )"
SANDY POINT R,103578,103578,101779,Arterial,7,1,2632,1,37,1618,"LINESTRING (1507168.114000 1032986.755000 ,1507140.697000 1030354.733000 )"
SANDY POINT R,103578,103578,103882,Arterial,7,1,2589,1,37,1618,"LINESTRING (1507168.114000 1032986.755000 ,1507214.369000 1035576.183000 )"
,103579,103579,298,HOT,9,1,4588,1,25,1800,"LINESTRING (1515269.474000 1043332.858000 ,1510715.775000 1042768.164000 )"
SR-115,103579,103579,103586,Arterial,7,1,2565,1,47,1800,"LINESTRING (1515269.474000 1043332.858000 ,1515323.750000 1045897.571000 )"
SR-115,103579,103579,104050,Arterial,7,1,2605,1,47,1800,"LINESTRING (1515269.474000 1043332.858000 ,1515214.469000 1040728.074000 )"
,103580,103580,103692,Highway,3,1,564,1,29,1421,"LINESTRING (1458672.225000 1041069.877000 ,1458107.742000 1041074.844000 )"
JEFFERSON,103580,103580,103745,Arterial,7,1,214,1,28,1374,"LINESTRING (1458672.225000 1041069.877000 ,1458675.153000 1041283.890000 )"
JEFFERSON,103580,103580,103778,Arterial,7,1,198,1,28,1374,"LINESTRING (1458672.225000 1041069.877000 ,1458663.208000 1040871.770000 )"
,103580,103580,103851,Highway,3,1,182,1,30,1800,"LINESTRING (1458672.225000 1041069.877000 ,1458854.335000 1041062.898000 )"
LINCOLN HWY,103581,103581,103582,Arterial,7,1,5657,1,48,1800,"LINESTRING (1507256.365000 1038541.303000 ,1512559.449000 1036570.844000 )"
SANDY POINT R,103581,103581,103972,Arterial,7,1,754,1,37,1560,"LINESTRING (1507256.365000 1038541.303000 ,1507245.487000 1037786.998000 )"
LINCOLN HWY,103581,103581,103973,Arterial,7,1,3970,1,48,1734,"LINESTRING (1507256.365000 1038541.303000 ,1503611.964000 1040116.400000 )"
,103582,103582,298,HOT,9,1,6465,1,25,1800,"LINESTRING (1512559.449000 1036570.844000 ,1510715.775000 1042768.164000 )"
LINCOLN HWY,103582,103582,103581,Arterial,7,1,5657,1,48,1734,"LINESTRING (1512559.449000 1036570.844000 ,1507256.365000 1038541.303000 )"
LINCOLN HWY,103582,103582,104056,Arterial,7,1,2239,1,48,1734,"LINESTRING (1512559.449000 1036570.844000 ,1514634.017000 1035728.281000 )"
,103583,103583,368,HOT,9,1,1446,1,25,1800,"LINESTRING (1556449.327000 969149.250000 ,1556414.651000 970595.688000 )"
AMHERST RD,103583,103583,104122,Arterial,7,1,2605,1,34,1560,"LINESTRING (1556449.327000 969149.250000 ,1553843.636000 969177.688000 )"
AMHERST RD,103583,103583,104123,Arterial,7,1,2547,1,34,1618,"LINESTRING (1556449.327000 969149.250000 ,1558996.641000 969155.250000 )"
,103584,103584,480,Highway,3,1,2686,1,41,1800,"LINESTRING (1571674.131000 966430.437000 ,1573593.431000 964551.000000 )"
SR-117,103584,103584,104105,Arterial,7,1,3129,1,48,1560,"LINESTRING (1571674.131000 966430.437000 ,1569994.758000 969071.188000 )"
,103585,103585,481,Highway,3,1,1995,1,41,1800,"LINESTRING (1558964.057000 966499.000000 ,1559674.697000 964634.313000 )"
SR-196,103585,103585,104123,Arterial,7,1,2656,1,47,1676,"LINESTRING (1558964.057000 966499.000000 ,1558996.641000 969155.250000 )"
,103586,103586,466,Highway,3,1,1511,1,41,1800,"LINESTRING (1515323.750000 1045897.571000 ,1515329.815000 1047409.054000 )"
SR-115,103586,103586,103579,Arterial,7,1,2565,1,47,1676,"LINESTRING (1515323.750000 1045897.571000 ,1515269.474000 1043332.858000 )"
US-30,103587,103587,103950,Freeway,2,1,4764,2,68,2112,"LINESTRING (1507272.804000 1036867.237000 ,1502514.066000 1037098.404000 )"
US-30,103588,103588,103587,Freeway,2,1,5553,2,68,2112,"LINESTRING (1512527.927000 1035070.803000 ,1507272.804000 1036867.237000 )"
WATKINS RD,103588,103588,103590,Arterial,7,1,98,1,37,2112,"LINESTRING (1512527.927000 1035070.803000 ,1512524.755000 1034972.812000 )"
US-30,103589,103589,103590,Freeway,2,1,5614,2,68,1618,"LINESTRING (1507212.384000 1036788.528000 ,1512524.755000 1034972.812000 )"
WATKINS RD,103590,103590,103588,Arterial,7,1,98,1,37,1618,"LINESTRING (1512524.755000 1034972.812000 ,1512527.927000 1035070.803000 )"
US-30,103590,103590,104032,Freeway,2,1,2079,2,68,1734,"LINESTRING (1512524.755000 1034972.812000 ,1514470.191000 1034238.663000 )"
SOUTHWORTH RD,103591,103591,103592,Arterial,7,1,2634,1,37,1560,"LINESTRING (1456067.947000 1009744.302000 ,1456109.985000 1012378.360000 )"
WEST UNION RD,103591,103591,103612,Arterial,7,1,2619,1,41,1502,"LINESTRING (1456067.947000 1009744.302000 ,1453448.964000 1009754.347000 )"
WEST UNION RD,103591,103591,103659,Arterial,7,1,1853,1,39,1800,"LINESTRING (1456067.947000 1009744.302000 ,1457921.457000 1009737.022000 )"
SOUTHWORTH RD,103592,103592,103591,Arterial,7,1,2634,1,37,1481,"LINESTRING (1456109.985000 1012378.360000 ,1456067.947000 1009744.302000 )"
SOUTHWORTH RD,103592,103592,103678,Arterial,7,1,1024,1,37,1560,"LINESTRING (1456109.985000 1012378.360000 ,1456108.776000 1013402.958000 )"
ZION CHURCH R,103592,103592,103722,Arterial,7,1,2669,1,37,1502,"LINESTRING (1456109.985000 1012378.360000 ,1458753.106000 1012002.875000 )"
RIDGE RD,103593,103593,103628,Arterial,7,1,294,1,39,1618,"LINESTRING (1477500.559000 1033347.686000 ,1477205.776000 1033353.114000 )"
BUETTNER RD,103593,103593,103788,Arterial,7,1,2249,1,37,1560,"LINESTRING (1477500.559000 1033347.686000 ,1477190.698000 1035576.152000 )"
RIDGE RD,103593,103593,103790,Arterial,7,1,1535,1,39,1800,"LINESTRING (1477500.559000 1033347.686000 ,1479036.054000 1033340.118000 )"
BUETTNER RD,103594,103594,103644,Arterial,7,1,85,1,37,2112,"LINESTRING (1475376.698000 1038477.957000 ,1475376.174000 1038563.626000 )"
US-30,103594,103594,103646,Freeway,2,1,5262,2,68,2112,"LINESTRING (1475376.698000 1038477.957000 ,1480638.803000 1038394.714000 )"
BUETTNER RD,103594,103594,103788,Arterial,7,1,3422,1,37,1800,"LINESTRING (1475376.698000 1038477.957000 ,1477190.698000 1035576.152000 )"
BLISS RD,103595,103595,103596,Arterial,7,1,2506,1,35,1800,"LINESTRING (1475496.382000 1024822.520000 ,1477873.693000 1024028.906000 )"
CONANT RD,103595,103595,103616,Arterial,7,1,4796,1,35,1560,"LINESTRING (1475496.382000 1024822.520000 ,1475184.804000 1020036.294000 )"
BLISS RD,103595,103595,103787,Arterial,7,1,2740,1,35,1618,"LINESTRING (1475496.382000 1024822.520000 ,1472833.871000 1025473.667000 )"
,103596,103596,238,HOT,9,1,2527,1,25,1800,"LINESTRING (1477873.693000 1024028.906000 ,1477498.629000 1026528.325000 )"
BLISS RD,103596,103596,103595,Arterial,7,1,2506,1,35,1502,"LINESTRING (1477873.693000 1024028.906000 ,1475496.382000 1024822.520000 )"
BLISS RD,103596,103596,103897,Arterial,7,1,4096,1,39,1502,"LINESTRING (1477873.693000 1024028.906000 ,1481766.055000 1022750.730000 )"
,103597,103597,216,HOT,9,1,4192,1,25,1800,"LINESTRING (1466797.233000 1000352.599000 ,1470762.706000 1001713.104000 )"
DEFIANCE TRL,103597,103597,103708,Arterial,7,1,1647,1,39,1618,"LINESTRING (1466797.233000 1000352.599000 ,1467780.619000 999031.063000 )"
DEFIANCE TRL,103597,103597,103709,Arterial,7,1,1847,1,39,1618,"LINESTRING (1466797.233000 1000352.599000 ,1465530.602000 1001697.571000 )"
,103598,103598,231,HOT,9,1,2989,1,25,1800,"LINESTRING (1469093.702000 1012150.762000 ,1468850.307000 1009171.463000 )"
,103598,103598,233,HOT,9,1,3994,1,25,1800,"LINESTRING (1469093.702000 1012150.762000 ,1471110.113000 1015599.196000 )"
ZION CHURCH R,103598,103598,103764,Arterial,7,1,2007,1,39,1618,"LINESTRING (1469093.702000 1012150.762000 ,1467086.669000 1012189.455000 )"
ZION CHURCH R,103598,103598,103777,Arterial,7,1,684,1,39,1618,"LINESTRING (1469093.702000 1012150.762000 ,1469777.671000 1012137.481000 )"
,103599,103599,232,HOT,9,1,581,1,25,1800,"LINESTRING (1463796.256000 1007391.708000 ,1463252.735000 1007597.203000 )"
DEFIANCE TRL,103599,103599,103614,Arterial,7,1,3410,1,39,1560,"LINESTRING (1463796.256000 1007391.708000 ,1464695.698000 1004101.745000 )"
DEFIANCE TRL,103599,103599,103615,Arterial,7,1,4898,1,39,1560,"LINESTRING (1463796.256000 1007391.708000 ,1464503.703000 1012239.177000 )"
,103600,103600,228,HOT,9,1,2561,1,25,1800,"LINESTRING (1481696.522000 1012117.736000 ,1481401.833000 1009573.599000 )"
,103600,103600,230,HOT,9,1,3872,1,25,1800,"LINESTRING (1481696.522000 1012117.736000 ,1481498.243000 1015984.834000 )"
ZION CHURCH R,103600,103600,103609,Arterial,7,1,2665,1,39,1618,"LINESTRING (1481696.522000 1012117.736000 ,1479031.420000 1012118.351000 )"
ZION CHURCH R,103600,103600,103620,Arterial,7,1,3975,1,39,1618,"LINESTRING (1481696.522000 1012117.736000 ,1485671.945000 1012121.967000 )"
,103601,103601,227,HOT,9,1,2716,1,25,1800,"LINESTRING (1488278.073000 1006740.143000 ,1488415.628000 1009453.087000 )"
Allentown,103601,103601,100720,Arterial,7,1,2662,1,52,1734,"LINESTRING (1488278.073000 1006740.143000 ,1490939.948000 1006673.156000 )"
SR-81,103601,103601,103871,Arterial,7,1,2691,1,52,1618,"LINESTRING (1488278.073000 1006740.143000 ,1485587.450000 1006796.669000 )"
,103602,103602,227,HOT,9,1,3039,1,25,1800,"LINESTRING (1488320.280000 1012490.875000 ,1488415.628000 1009453.087000 )"
,103602,103602,229,HOT,9,1,4076,1,25,1800,"LINESTRING (1488320.280000 1012490.875000 ,1488512.037000 1016563.292000 )"
POLING RD,103602,103602,100718,Arterial,7,1,2910,1,32,1618,"LINESTRING (1488320.280000 1012490.875000 ,1490970.369000 1011286.917000 )"
POLING RD,103602,103602,103917,Arterial,7,1,2814,1,34,1618,"LINESTRING (1488320.280000 1012490.875000 ,1485675.766000 1013454.088000 )"
SHAFFER,103603,103603,103604,Arterial,7,1,1401,1,37,1800,"LINESTRING (1474971.152000 1004245.779000 ,1476372.413000 1004231.097000 )"
SR-81,103603,103603,103642,Arterial,7,1,2494,1,47,1676,"LINESTRING (1474971.152000 1004245.779000 ,1474969.906000 1006740.333000 )"
SR-81,103603,103603,103710,Arterial,7,1,7960,1,49,1800,"LINESTRING (1474971.152000 1004245.779000 ,1467011.518000 1004332.963000 )"
CONANT RD,103603,103603,103721,Arterial,7,1,2596,1,46,1800,"LINESTRING (1474971.152000 1004245.779000 ,1474938.113000 1001649.357000 )"
,103604,103604,213,HOT,9,1,4119,1,25,1800,"LINESTRING (1476372.413000 1004231.097000 ,1480420.326000 1003466.137000 )"
SHAFFER,103604,103604,103603,Arterial,7,1,1401,1,37,1676,"LINESTRING (1476372.413000 1004231.097000 ,1474971.152000 1004245.779000 )"
,103605,103605,210,HOT,9,1,5428,1,25,1800,"LINESTRING (1474804.495000 988468.937000 ,1480197.212000 987848.188000 )"
SR-198,103605,103605,103629,Arterial,7,1,2638,1,47,1618,"LINESTRING (1474804.495000 988468.937000 ,1474847.912000 991106.875000 )"
SR-198,103605,103605,103669,Arterial,7,1,2679,1,49,1800,"LINESTRING (1474804.495000 988468.937000 ,1474770.522000 985789.313000 )"
,103606,103606,210,HOT,9,1,5223,1,25,1800,"LINESTRING (1485392.565000 988390.062000 ,1480197.212000 987848.188000 )"
GRUBB RD,103606,103606,103863,Arterial,7,1,4160,1,44,1618,"LINESTRING (1485392.565000 988390.062000 ,1485351.910000 984230.000000 )"
GRUBB RD,103606,103606,103864,Arterial,7,1,3839,1,46,1618,"LINESTRING (1485392.565000 988390.062000 ,1485417.216000 992229.250000 )"
,103607,103607,293,HOT,9,1,785,1,25,1800,"LINESTRING (1484325.287000 1035000.734000 ,1484971.800000 1034554.875000 )"
RIDGE RD,103607,103607,103875,Arterial,7,1,1586,1,24,1560,"LINESTRING (1484325.287000 1035000.734000 ,1483205.093000 1033877.423000 )"
RIDGE RD,103607,103607,103883,Arterial,7,1,1771,1,22,1502,"LINESTRING (1484325.287000 1035000.734000 ,1485868.968000 1035869.585000 )"
ZION CHURCH R,103608,103608,103609,Arterial,7,1,3995,1,41,1618,"LINESTRING (1475035.824000 1012119.219000 ,1479031.420000 1012118.351000 )"
CONANT RD,103608,103608,103618,Arterial,7,1,2645,1,46,1800,"LINESTRING (1475035.824000 1012119.219000 ,1475002.766000 1009474.057000 )"
ZION CHURCH R,103608,103608,103777,Arterial,7,1,5258,1,41,1618,"LINESTRING (1475035.824000 1012119.219000 ,1469777.671000 1012137.481000 )"
CONANT RD,103608,103608,103781,Arterial,7,1,2654,1,46,1560,"LINESTRING (1475035.824000 1012119.219000 ,1475112.270000 1014772.283000 )"
ZION CHURCH R,103609,103609,103600,Arterial,7,1,2665,1,39,1800,"LINESTRING (1479031.420000 1012118.351000 ,1481696.522000 1012117.736000 )"
ZION CHURCH R,103609,103609,103608,Arterial,7,1,3995,1,41,1618,"LINESTRING (1479031.420000 1012118.351000 ,1475035.824000 1012119.219000 )"
WEST UNION RD,103612,103612,103591,Arterial,7,1,2619,1,41,1560,"LINESTRING (1453448.964000 1009754.347000 ,1456067.947000 1009744.302000 )"
ACADIA RD,103612,103612,103613,Arterial,7,1,5248,1,42,1676,"LINESTRING (1453448.964000 1009754.347000 ,1453535.667000 1015002.010000 )"
ACADIA RD,103612,103612,103647,Arterial,7,1,2608,1,40,1676,"LINESTRING (1453448.964000 1009754.347000 ,1453383.919000 1007147.016000 )"
WEST UNION RD,103612,103612,103671,Arterial,7,1,3892,1,39,1800,"LINESTRING (1453448.964000 1009754.347000 ,1449556.885000 1009817.125000 )"
,103613,103613,244,HOT,9,1,4634,1,25,1800,"LINESTRING (1453535.667000 1015002.010000 ,1449025.651000 1013934.192000 )"
ACADIA RD,103613,103613,103612,Arterial,7,1,5248,1,42,1676,"LINESTRING (1453535.667000 1015002.010000 ,1453448.964000 1009754.347000 )"
ACADIA RD,103613,103613,103754,Arterial,7,1,2669,1,42,1618,"LINESTRING (1453535.667000 1015002.010000 ,1453579.815000 1017671.039000 )"
DEFIANCE TRL,103614,103614,103599,Arterial,7,1,3410,1,39,1800,"LINESTRING (1464695.698000 1004101.745000 ,1463796.256000 1007391.708000 )"
SR-81,103614,103614,103709,Arterial,7,1,2545,1,47,1676,"LINESTRING (1464695.698000 1004101.745000 ,1465530.602000 1001697.571000 )"
SR-81,103614,103614,103710,Arterial,7,1,2327,1,49,1800,"LINESTRING (1464695.698000 1004101.745000 ,1467011.518000 1004332.963000 )"
DEFIANCE TRL,103615,103615,103599,Arterial,7,1,4898,1,37,1560,"LINESTRING (1464503.703000 1012239.177000 ,1463796.256000 1007391.708000 )"
